"string","area-0x1F5E-0x9DC8_1","=T(C3)","=T(D2)","着いた‥‥けど、誰もいない
よぉ？",,,"=IF(F3491="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9DEB_1","=T(C13)","=T(D2)","距離から考えても、まだ児島
の外には逃げてないはずです。",,,"=IF(F3492="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9E1E_1","=T(C3)","=T(D2)","という事は、港以外の所から
逃げるつもりかな？",,,"=IF(F3493="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9E4B_1","=T(C13)","=T(D2)","ともかく、そんなに時間はな
いはずです。",,,"=IF(F3494="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9E4B_3","=T(C13)","=T(D2)","榊が、どこから逃げようとし
てるのか‥。\n
その場所に急ぎましょう！",,,"=IF(F3495="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9ECC_1","=T(C3)","=T(D2)","　[3x]\s<$01>榊!!!!",,,"=IF(F3496="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9EE7_1","=T(C2161)","=T(D2)","これは、これは。\n
よく追いつけたものですね。",,,"=IF(F3497="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9EE7_3","=T(C2161)","=T(D2)","ですが、この私を捕まえる事が
出来ますかね？",,,"=IF(F3498="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9F38_1","=T(C3)","=T(D2)","捕まえてみせるっ！",,,"=IF(F3499="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9F52_1","=T(C2161)","=T(D2)","ははは、私の優秀な秘書を、ご
紹介いたしますよ。\n
射撃の腕も抜群な秘書をね。",,,"=IF(F3500="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9F52_3","=T(C2161)","=T(D2)","このボートを手配したのも、彼
女なんですよ。",,,"=IF(F3501="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9FBE_1","=T(C3)","=T(D2)","そんな‥まさか！",,,"=IF(F3502="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9FD6_1","=T(C2094)","=T(D2)","ふふ、ずいぶん驚いて
いる様子だけど、そんなに意外だっ
たかしらね？",,,"=IF(F3503="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9FD6_3","=T(C2094)","=T(D2)","さて、動かないでね。
そうすれば、苦しまないようにして
あげるから。",,,"=IF(F3504="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0x9FD6_5","=T(C2094)","=T(D2)","バイバイ。",,,"=IF(F3505="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA05E_1","=T(C13)","=T(D2)","メイ！逃げてください!!",,,"=IF(F3506="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA07B_1","=T(C1472)","=T(D2)","間にあった様だな。",,,"=IF(F3507="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA098_1","=T(C3)","=T(D2)","ぐ‥‥って、あれ？\n
[expr]<$01>痛くない？",,,"=IF(F3508="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA0BA_1",,,"セーブ　　　　　人物\n
設定　　　　　　地図\n
事件整理　　　　コマンド終了",,,"=IF(F3509="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA0E6_1",,,"セーブしました。","=T(F137)","DUPE: F137",,
"string","area-0x1F5E-0xA0F3_1",,,"バストアップ　　ＯＮ　ＯＦＦ\n
音声　　　　　　ＯＮ　ＯＦＦ","=T(F155)","DUPE: F155",,
"string","area-0x1F5E-0xA126_1",,,"白の台本　","=T(F148)","DUPE: F148",,
"string","area-0x1F5E-0xA133_1",,,"赤の台本　","=T(F149)","DUPE: F149",,
"string","area-0x1F5E-0xA13F_1",,,"青の台本　　","=T(F150)","DUPE: F150",,
"string","area-0x1F5E-0xA14B_1",,,"緑の台本　","=T(F151)","DUPE: F151",,
"string","area-0x1F5E-0xA157_1",,,"黒の台本　","=T(F152)","DUPE: F152",,
"string","area-0x1F5E-0xA163_2",,,"セーブしない","=T(F153)","DUPE: F153",,
"string","area-0x1F5E-0xA16F_1",,,"セーブできませんでした。","=T(F154)","DUPE: F154",,
"string","area-0x1F5E-0xA182_1",,,"セーブ　　　　　人物\n
設定　　　　　　地図\n
コマンド終了","=T(F2247)","DUPE: F2247",,
"string","area-0x1F5E-0xA1A4_1",,,"地名を書き込む\n
説明を聞く\n
戻る","=T(F2248)","DUPE: F2248",,
"string","area-0x1F5E-0xA1C0_1",,,"書き込み方法　　地名の色について
移動方法　　　　地図の縮尺\n
戻る","=T(F2249)","DUPE: F2249",,
"string","area-0x1F5E-0xA1F2_1","=T(C13)","=T(D2)","順を追って説明しますね。","=T(F2250)","DUPE: F2250",,
"string","area-0x1F5E-0xA1F2_3",,,"１：書き込む\c<$0C>地名\c<$0F>を指すように、\c<$0B>十
字キー\c<$0F>で羽根を動かし、\c<$0B>[I]ボタン\c<$0F>を
押します。","=T(F2251)","DUPE: F2251",,
"string","area-0x1F5E-0xA1F2_5",,,"２：書き込む\c<$0C>場所\c<$0F>を指すように、\c<$0B>十
字キー\c<$0F>で地図上の羽根を動かして、\c<$0B>
[I]ボタン\c<$0F>を押します。","=T(F2252)","DUPE: F2252",,
"string","area-0x1F5E-0xA1F2_7",,,"３：書き込みを\c<$0C>中止\c<$0F>する時は、\c<$0B>終了\c<$0F>
に羽根を合わせて\c<$0B>[I]ボタン\c<$0F>を押すか\c<$0B>
[II]ボタン\c<$0F>を押して下さい。","=T(F2253)","DUPE: F2253",,
"string","area-0x1F5E-0xA308_1","=T(C13)","=T(D2)","画面の下に表示される地名の
色は、次のような意味を持っていま
す。","=T(F2254)","DUPE: F2254",,
"string","area-0x1F5E-0xA308_3",,,"\c<$09>黄色\c<$0F>‥地名を書き込んでいない。","=T(F2255)","DUPE: F2255",,
"string","area-0x1F5E-0xA308_5",,,"\c<$08>緑色\c<$0F>‥書き込んだ後。\n
正しいか否かが確認できていない。","=T(F2256)","DUPE: F2256",,
"string","area-0x1F5E-0xA308_7",,,"\c<$0A>赤色\c<$0F>‥書き込んだ場所が、間違って
いる。","=T(F2257)","DUPE: F2257",,
"string","area-0x1F5E-0xA308_9",,,"\c<$0F>白色\c<$0F>‥書き込んだ場所が正しかった","=T(F2258)","DUPE: F2258",,
"string","area-0x1F5E-0xA3ED_1","=T(C13)","=T(D2)","外に出た時に、ナビが地図を
表示します。","=T(F2259)","DUPE: F2259",,
"string","area-0x1F5E-0xA3ED_3","=T(C13)","=T(D2)","画面上の羽根を、行きたい場
所にあわせて、\c<$0B>[I]ボタン\c<$0F>を押してく
ださい。","=T(F2260)","DUPE: F2260",,
"string","area-0x1F5E-0xA455_1","=T(C13)","=T(D2)","四角形の\c<$0C>１辺は５００メート
ル\c<$0F>です。","=T(F2262)","DUPE: F2262",,
"string","area-0x1F5E-0xA485_1",,,"柳　素子　（やなぎ　もとこ）\n
一時はどうなる事かと思ったけど、
疑いも晴らせて、本当によかったよ","=T(F2776)","DUPE: F2776",,
"string","area-0x1F5E-0xA4D5_1",,,"立花　次郎　（たちばな　じろう）
刑事さん。実は綾華のお父さんだっ
たんだよね‥。","=T(F2462)","DUPE: F2462",,
"string","area-0x1F5E-0xA51C_1",,,"朝霧　正臣　（あさぎり　まさみ）
温子さんの夫。新婚旅行で２つもの
事件に巻き込まれた不運の人。","=T(F2464)","DUPE: F2464",,
"string","area-0x1F5E-0xA573_1",,,"朝霧　温子　（あさぎり　あつこ）
正臣さんの奥さん。せっかくの新婚
旅行だったのに‥不幸な人だよね。","=T(F2466)","DUPE: F2466",,
"string","area-0x1F5E-0xA5C3_1",,,"木原　尚子　（きはら　なおこ）\n
ハ虫類研究者。児島にいる珍種のヘ
ビを捕まえるのが目的なんだって。","=T(F2266)","DUPE: F2266",,
"string","area-0x1F5E-0xA615_1",,,"渡部　吟次　（わたべ　ぎんじ）\n
児島の駐在さん。人当りのいい温厚
そうなおじいさん。","=T(F2267)","DUPE: F2267",,
"string","area-0x1F5E-0xA696_1",,,"武藤　ミネ　（むとう　みね）\n
鎌婆さんの正体は、亡くなった武藤
青年のお婆さんだったんだよね。",,,"=IF(F3540="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA6E6_1",,,"武藤　孝弘　（むとう　たかひろ）
被害者。立花さんの亡くなられた同
僚の、息子さんだったんだって。","=T(F2784)","DUPE: F2784",,
"string","area-0x1F5E-0xA778_1",,,"榊　弘司　（さかき　こうじ）\n
児島ホテルのオーナー。‥で、武藤
さんを殺した犯人。",,,"=IF(F3542="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA7C1_1",,,"手紙を見る　　　組織について\n
青年の事件　　　榊の事件\n
渡部の事件　　　老婆について",,,"=IF(F3543="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA7FE_1",,,"事件の概要　　　被害者について\n
犯人について　　やめる",,,"=IF(F3544="""", ""UNTRANSLATED"", """")",
"string","area-0x1F5E-0xA825_1",,,"素子　　　立花　　　正臣\n
温子　　　木原　　　老婆\n
渡部　　　青年　　　榊","=T(F2274)","DUPE: F2274",,
,,,,"//==================================
// Area block 0x1F7E
//==================================",,,,
"string","area-0x1F7E-0x5593_1","=T(C13)","=T(D2)","な、なんか‥とんでもない場
所に来てしまいましたね。\n
まるで迷路ですよ。",,,"=IF(F3547="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5593_3","=T(C3)","=T(D2)","かと言って、今さら引き返せ
ないよ。",,,"=IF(F3548="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5593_5","=T(C3)","=T(D2)","とりあえず、\c<$0C>右手奥\c<$0F>に見える\c<$0C>
イカダ\c<$0F>まで行ってみようよ。",,,"=IF(F3549="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5593_7","=T(C13)","=T(D2)","はぁ‥そうですね。\n
でも、海に落ちないように慎重に行
動して下さいよ。",,,"=IF(F3550="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5593_9","=T(C13)","=T(D2)","どうにもならなくなったら、\c<$0C>
海に飛び込んで\c<$0F>頭を冷やすのもいい
かもしれませんけど。",,,"=IF(F3551="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x569F_1","=T(C3)","=T(D2)","う‥\n
\s<$01>[2x]わあぁぁぁ?!",,,"=IF(F3552="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x56BC_1","=T(C13)","=T(D2)","びっくりしたぁ。\n
気をつけてくださいね。間違って海
に落ちる危険もありますよ。",,,"=IF(F3553="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x56F9_1","=T(C13)","=T(D2)","なるほど‥イカダは\c<$0C>進行方向
にまっすぐ\c<$0F>進むんですね。",,,"=IF(F3554="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x56F9_3","=T(C13)","=T(D2)","方向も変えられないし、戻る
事もできないみたいです。",,,"=IF(F3555="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x575A_1","=T(C3)","=T(D2)","あ、危なかったぁ。\n
もう少しで落ちるとこだったよ。",,,"=IF(F3556="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x575A_3","=T(C13)","=T(D2)","ハスは軽いんですよ。\n
乗る前に、向こう岸まで流れていっ
てしまいますね。",,,"=IF(F3557="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x575A_5","=T(C3)","=T(D2)","ふ～ん‥ハスが流れない様に\c<$0C>
障害物\c<$0F>でもあれば、乗れるかもしれ
ないね。",,,"=IF(F3558="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x57FB_1","=T(C3)","=T(D2)","‥‥大丈夫みたいだね。",,,"=IF(F3559="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5819_1","=T(C3)","=T(D2)","そっかぁ‥。\n
この方法じゃ行けそうにないねぇ。",,,"=IF(F3560="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5819_3","=T(C13)","=T(D2)","想像でよかったですよね。\n
本番だったら、今ごろはずぶ濡れで
すよ。",,,"=IF(F3561="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x587A_1","=T(C3)","=T(D2)","ぐ‥まだ、あるのね。",,,"=IF(F3562="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x587A_3","=T(C13)","=T(D2)","もう１回ぐらい覚悟しておい
た方がいいような気がします。",,,"=IF(F3563="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x587A_5","=T(C13)","=T(D2)","とにかく、\c<$0C>右手奥の通路\c<$0F>を目
指しましょう。",,,"=IF(F3564="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x58EF_1","=T(C3)","=T(D2)","うぅ‥。船頭さん、待ってて
くれてるかなぁ‥‥。",,,"=IF(F3565="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x58EF_3","=T(C13)","=T(D2)","メイ、何を弱気になってるん
ですか。\n
さ、\c<$0C>奥の通路\c<$0F>をめざしますよ。",,,"=IF(F3566="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5952_1","=T(C3)","=T(D2)","あっれぇ？",,,"=IF(F3567="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5952_3","=T(C13)","=T(D2)","‥道に迷いましたかね。\n
既に戻ろうにも戻れませんよ。",,,"=IF(F3568="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5952_5","=T(C3)","=T(D2)","う～、このまま先に進むしか
ないか。",,,"=IF(F3569="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x59B6_1","=T(C3)","=T(D2)","かなり深い穴だね‥。\n
どうやって降りようか？",,,"=IF(F3570="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x59B6_3","=T(C13)","=T(D2)","この穴には、丈夫そうな\c<$0C>ツル\c<$0F>
が、かかってますからね。\n
それをつたって降りましょう。",,,"=IF(F3571="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x59B6_5","=T(C3)","=T(D2)","このツルを、他の穴にかけれ
ば、その穴も\c<$0C>上り下りができる\c<$0F>よう
になるね。",,,"=IF(F3572="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x59B6_7","=T(C13)","=T(D2)","そうですねぇ‥。\n
\c<$0B>[I]ボタンでツルを取ったり、かけた
り\c<$0F>しましょうか。",,,"=IF(F3573="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5A8E_1","=T(C13)","=T(D2)","メイ、気をつけてください！
落し穴に落ちたら、死んじゃいます
よ！",,,"=IF(F3574="""", ""UNTRANSLATED"", """")",
"string","area-0x1F7E-0x5AC2_1","=T(C13)","=T(D2)","欲ばっちゃいけませんよ。\n
もうツルを持ってるじゃないですか",,,"=IF(F3575="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x1FBE
//==================================",,,,
"string","adv-0x1FBE-0x727_1","=T(C13)","=T(D2)","ナビのホログラム装置を使っ
て、地図を映像化してみました。\n
現在地にはメイ人形を表示します。",,,"=IF(F3577="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x777_1","=T(C13)","=T(D2)","今は港しか表示されてません
が、他の\c<$0C>地名を書き込む\c<$0F>事で、その
場所に移動できるようになります。",,,"=IF(F3578="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x777_3","=T(C13)","=T(D2)","それじゃ、駐在所を地図に書
き込んでみましょうか。",,,"=IF(F3579="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x7FA_1","=T(C13)","=T(D2)","その地名は、正しい場所に書
き込まれていますよ。",,,"=IF(F3580="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x82C_1","=T(C13)","=T(D2)","いくらなんでも、海の上には
行けませんよぉ‥。",,,"=IF(F3581="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x881_1","=T(C13)","=T(D2)","まず地名を選びましょう。\n
\c<$0B>十字キー\c<$0F>で羽根を動かして、地名に
合わせます。\n",,,"=IF(F3582="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x881_3","=T(C13)","=T(D2)","黄色の地名は、まだ地図に書
き込んでいない事を示しているんで
す。",,,"=IF(F3583="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x901_1","=T(C13)","=T(D2)","ここで\c<$0B>[I]ボタン\c<$0F>を押すと、羽
根が地図上に表示されます。",,,"=IF(F3584="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x93D_1","=T(C13)","=T(D2)","次に地図を区切っている四角
形の中から、地名を書き込みたい場
所を選びます。\n",,,"=IF(F3585="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x93D_3","=T(C13)","=T(D2)","四角形の\c<$0C>１辺は５００メート
ル\c<$0F>です。\n
\n",,,"=IF(F3586="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x93D_5","=T(C13)","=T(D2)","つまり、今羽根が指している
場所は、港から南に５００メートル
の場所って事になります。\n",,,"=IF(F3587="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0x93D_7","=T(C13)","=T(D2)","ここで\c<$0B>[I]ボタン\c<$0F>を押すと‥。",,,"=IF(F3588="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xA11_1","=T(C13)","=T(D2)","ほら、これで駐在所が地図に
書き込まれました。",,,"=IF(F3589="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xA11_3","=T(C13)","=T(D2)","それじゃ、がんばって正しい
地図を完成させて下さいね。",,,"=IF(F3590="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xA71_1","=T(C3)","=T(D2)","あっれぇ？\n
駐在所の位置が間違ってたかなぁ？",,,"=IF(F3591="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xAA2_1","=T(C4)","=T(D2)","‥‥メイ。\n
ホテルなんてないじゃない!!",,,"=IF(F3592="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xAA2_3","=T(C13)","=T(D2)","はぁぁ‥仕方ないですねぇ。
駐在所に戻って場所を確認しましょ
う。",,,"=IF(F3593="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xB04_1","=T(C4)","=T(D2)","へぇ、ゴミ一つ落ちてないわ
ねぇ。",,,"=IF(F3594="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xB04_3","=T(C13)","=T(D2)","でも‥教えてもらった場所と
は違うみたいですけど？",,,"=IF(F3595="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xB04_5","=T(C4)","=T(D2)","なに言ってんのよ!!\n
ここまで来て、泳がないなんてバチ
があたるってものよ！",,,"=IF(F3596="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xB91_1","=T(C3)","=T(D2)","確かに浜辺だけど‥。",,,"=IF(F3597="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xB91_3","=T(C13)","=T(D2)","この浜辺には、これといって
注目すべき物はなさそうです。",,,"=IF(F3598="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xBE1_1","=T(C13)","=T(D2)","夜光洞らしき所なんて、ない
ですよ。",,,"=IF(F3599="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xBE1_3","=T(C3)","=T(D2)","おっかしいなぁ。\n
場所を聞き間違えたかな？",,,"=IF(F3600="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xC33_1","=T(C13)","=T(D2)","天狗岩らしきものは、見えま
せんね。",,,"=IF(F3601="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xC33_3","=T(C3)","=T(D2)","あれ、場所を間違えたかな？",,,"=IF(F3602="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xC7B_1","=T(C3)","=T(D2)","三本岬って‥どれ？",,,"=IF(F3603="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xC7B_3","=T(C13)","=T(D2)","場所が違ってるんじゃないで
しょうか？",,,"=IF(F3604="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xCBF_1","=T(C3)","=T(D2)","ここが山頂‥‥？",,,"=IF(F3605="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xCBF_3","=T(C13)","=T(D2)","そんなはずないじゃないです
か。場所を間違えてるんですよ！",,,"=IF(F3606="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xD0D_1","=T(C3)","=T(D2)","ふ、古寺は?!",,,"=IF(F3607="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xD0D_3","=T(C13)","=T(D2)","‥‥‥見あたりませんね。\n
この場所ではなさそうですよ。",,,"=IF(F3608="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xD58_1","=T(C13)","=T(D2)","どう見ても浜辺じゃないです
よ‥。",,,"=IF(F3609="""", ""UNTRANSLATED"", """")",
"string","adv-0x1FBE-0xD58_3","=T(C3)","=T(D2)","あ、あはは‥‥。\n
間違えたみたい。",,,"=IF(F3610="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x203E
//==================================",,,,
"string","adv-0x203E-0xCE_1","=T(C3)","=T(D2)","お父さんは、草薙英二って名
前でね。\n
一応、刑事だったんだよ。",,,"=IF(F3612="""", ""UNTRANSLATED"", """")",
"string","adv-0x203E-0xCE_3","=T(C3)","=T(D2)","でも捜査に行き詰まったのか
‥ノイローゼだったのか。",,,"=IF(F3613="""", ""UNTRANSLATED"", """")",
"string","adv-0x203E-0xCE_5","=T(C3)","=T(D2)","５年前に、睡眠薬を飲んで自
殺しちゃったんだ。",,,"=IF(F3614="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x207E
//==================================",,,,
"string","adv-0x207E-0x1A2_1","=T(C3)","=T(D2)","青い空に広い海‥ほんとに、
きれいだよねぇ。",,,"=IF(F3616="""", ""UNTRANSLATED"", """")",
"string","adv-0x207E-0x1A2_3","=T(C13)","=T(D2)","くすくす‥。\n
メイって表現が稚拙ですよねぇ。",,,"=IF(F3617="""", ""UNTRANSLATED"", """")",
"string","adv-0x207E-0x1A2_5","=T(C13)","=T(D2)","もっとこう‥冴え渡る青空に
燦然と輝く澄んだ海、って感じとか
ですね。",,,"=IF(F3618="""", ""UNTRANSLATED"", """")",
"string","adv-0x207E-0x1A2_7","=T(C3)","=T(D2)","むぅ。\n
ナビって妙なところで細かいんだよ
ね‥。",,,"=IF(F3619="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x20BE
//==================================",,,,
"string","adv-0x20BE-0x108_1","=T(C4)","=T(D2)","　[3x]\s<$01>ひゃっほぅ!!",,,"=IF(F3621="""", ""UNTRANSLATED"", """")",
"string","adv-0x20BE-0x12A_3","=T(C13)","=T(D2)","素子って、元気ですよねぇ。",,,"=IF(F3622="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x213E
//==================================",,,,
"string","adv-0x213E-0x249_1","=T(C13)","=T(D2)","きれいな泉ですね。\n
この地下水が海に流れ込んでいくん
ですね‥。",,,"=IF(F3624="""", ""UNTRANSLATED"", """")",
"string","adv-0x213E-0x286_1","=T(C3)","=T(D2)","あれま。\n
ずいぶん感傷的だねぇ。\n
誰かにフられたの？",,,"=IF(F3625="""", ""UNTRANSLATED"", """")",
"string","adv-0x213E-0x2B9_1","=T(C13)","=T(D2)","ナビに、恋愛感情なんてあり
ません！",,,"=IF(F3626="""", ""UNTRANSLATED"", """")",
"string","adv-0x213E-0x2B9_3","=T(C13)","=T(D2)","さ、のんびり眺めている様な
状況じゃないですよ！",,,"=IF(F3627="""", ""UNTRANSLATED"", """")",
"string","adv-0x213E-0x30D_1","=T(C3)","=T(D2)","しっかし思い切った事する犯
人だよね。\n
普通、泉に隠れようなんて思う？",,,"=IF(F3628="""", ""UNTRANSLATED"", """")",
"string","adv-0x213E-0x34F_1","=T(C2045)","=T(D2)","犯人はこんな所に隠れておっ
たのか‥。\n
冷たかろうに、たいした奴じゃのぉ",,,"=IF(F3629="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x217E
//==================================",,,,
"string","adv-0x217E-0xEE_1","=T(C1472)","=T(D2)","おれと‥お前の親父、草薙英
二が同期だってのは話したな。",,,"=IF(F3631="""", ""UNTRANSLATED"", """")",
"string","adv-0x217E-0xEE_3","=T(C1472)","=T(D2)","同じ時期に、おれ達の部署に
配属された刑事がいた。\n
名前は‥武藤洋。",,,"=IF(F3632="""", ""UNTRANSLATED"", """")",
"string","adv-0x217E-0xEE_5","=T(C1472)","=T(D2)","３人とも若くてな。\n
ムチャをしては、上司に怒鳴られて
いたよ。",,,"=IF(F3633="""", ""UNTRANSLATED"", """")",
"string","adv-0x217E-0xEE_7","=T(C1472)","=T(D2)","もっとも今思えば、充実した
日々だったな。",,,"=IF(F3634="""", ""UNTRANSLATED"", """")",
"string","adv-0x217E-0xEE_9","=T(C1472)","=T(D2)","だが‥７年前に、そんな毎日
も終ってしまった。",,,"=IF(F3635="""", ""UNTRANSLATED"", """")",
"string","adv-0x217E-0x1F3_1","=T(C1472)","=T(D2)","ある事件を担当していた武藤
が‥捜査の最中に銃弾をうけて命を
落としたんだ。",,,"=IF(F3636="""", ""UNTRANSLATED"", """")",
"string","adv-0x217E-0x1F3_3","=T(C1472)","=T(D2)","犯人は逃亡、捜査は打ち切り
おれ達の上司も責任を取らされて、
左遷、退職だ。",,,"=IF(F3637="""", ""UNTRANSLATED"", """")",
"string","adv-0x217E-0x1F3_5","=T(C1472)","=T(D2)","おれも草薙も、友人を失って
からの数日間は、ろくに仕事が出来
なかった‥。",,,"=IF(F3638="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x21BE
//==================================",,,,
"string","adv-0x21BE-0xDA_1","=T(C13)","=T(D2)","おはようございます、メイ。",,,"=IF(F3640="""", ""UNTRANSLATED"", """")",
"string","adv-0x21BE-0xF2_1","=T(C3)","=T(D2)","おはよう。",,,"=IF(F3641="""", ""UNTRANSLATED"", """")",
"string","adv-0x21BE-0x102_1","=T(C3)","=T(D2)","ん～っ!!\n
気持ちのいい朝だねぇ。",,,"=IF(F3642="""", ""UNTRANSLATED"", """")",
"string","adv-0x21BE-0x122_1","=T(C13)","=T(D2)","もう昼近いですって。",,,"=IF(F3643="""", ""UNTRANSLATED"", """")",
"string","adv-0x21BE-0x122_3","=T(C13)","=T(D2)","でも‥こんなにきれいな島で
人が殺されたなんて‥なんか、信じ
られませんよね。",,,"=IF(F3644="""", ""UNTRANSLATED"", """")",
"string","adv-0x21BE-0x16A_1","=T(C3)","=T(D2)","そうだね‥‥。",,,"=IF(F3645="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x21FE
//==================================",,,,
"string","adv-0x21FE-0x104_1","=T(C1992)","=T(D2)","こいつぁ、驚れぇたな。\n
こんな所に洞窟があったなんて‥、
おれも知らなかったぜ。",,,"=IF(F3647="""", ""UNTRANSLATED"", """")",
"string","adv-0x21FE-0x104_3","=T(C1992)","=T(D2)","それで、おれは嬢ちゃんの帰
りを、ここで待てばいいんだな？",,,"=IF(F3648="""", ""UNTRANSLATED"", """")",
"string","adv-0x21FE-0x177_1","=T(C3)","=T(D2)","うん。\n
なるべく早く帰るようにするから、
少し待っててね。じゃ！",,,"=IF(F3649="""", ""UNTRANSLATED"", """")",
,,,,"//==================================
// ADV block 0x223E
//==================================",,,,
